person_age,person_income,person_home_ownership,person_employment_length,loan_purpose,loan_grade,loan_amount,loan_interest_rate,loan_status,loan_to_income_ratio,cb_person_default_on_file,cb_credit_history_length,person_income_log,loan_amount_log
27,14400,own,0.0,education,D,8125,14.42,True,0.5,Y,5,9.575052927597383,9.002824076547672
27,225000,mortgage,1.0,education,A,29800,7.9,False,0.15,N,7,12.323860125621126,10.30229722897745
32,225000,mortgage,5.0,medical,A,8400,7.51,False,0.04,N,5,12.323860125621126,9.036106025364846
31,225000,mortgage,15.0,medical,A,5500,5.42,False,0.02,N,5,12.323860125621126,8.612685172875459
29,225000,mortgage,5.0,venture,A,10000,8.49,False,0.04,N,8,12.323860125621126,9.210440366976517
30,225000,mortgage,8.0,venture,D,28000,16.49,False,0.12,Y,7,12.323860125621126,10.239995502805316
28,225000,mortgage,3.0,venture,D,8400,,False,0.04,N,8,12.323860125621126,9.036106025364846
29,225000,mortgage,11.0,debt-consolidation,D,29800,14.91,True,0.15,N,8,12.323860125621126,10.30229722897745
29,225000,mortgage,10.0,education,A,5000,7.88,False,0.02,N,8,12.323860125621126,8.517393171418904
30,225000,rent,7.0,personal,A,18000,7.88,False,0.07,N,10,12.323860125621126,9.798182590890704
32,193800,rent,0.0,medical,B,20000,11.83,True,0.09,N,6,12.174587138384211,9.90353755128617
27,52000,rent,5.0,medical,B,26000,10.99,True,0.5,N,10,10.859018228147887,10.165890277802454
29,110000,rent,9.0,debt-consolidation,B,25600,,False,0.23,N,5,11.608244735642321,10.150386692204734
31,122000,rent,2.0,education,C,25600,15.96,False,0.21,Y,7,11.711784520403112,10.150386692204734
27,57000,rent,4.0,home-improvement,D,25475,15.99,True,0.45,Y,7,10.950824090522445,10.145492111491256
27,225000,mortgage,1.0,debt-consolidation,B,2000,9.91,False,0.02,N,6,12.323860125621126,7.601402334583733
32,225000,rent,16.0,home-improvement,A,29800,,False,0.15,N,9,12.323860125621126,10.30229722897745
29,225000,mortgage,4.0,medical,A,8500,7.49,False,0.04,N,10,12.323860125621126,9.04793908261736
34,40000,rent,3.0,medical,B,25000,10.25,True,0.5,N,8,10.596659732783579,10.12667110305036
27,47000,rent,3.0,venture,D,25000,15.7,True,0.5,Y,10,10.757924157061597,10.12667110305036
33,48000,rent,11.0,debt-consolidation,B,25000,9.99,True,0.5,N,10,10.778977123006351,10.12667110305036
30,225000,rent,2.0,medical,B,25000,12.42,False,0.11,N,10,12.323860125621126,10.12667110305036
28,225000,mortgage,2.0,venture,A,29800,8.49,False,0.13,N,6,12.323860125621126,10.30229722897745
33,225000,mortgage,12.0,personal,B,8000,9.99,False,0.04,N,10,12.323860125621126,8.987321812850125
27,48000,rent,2.0,personal,C,25000,10.59,True,0.5,N,7,10.778977123006351,10.12667110305036
27,225000,mortgage,11.0,venture,D,25000,15.31,False,0.11,N,5,12.323860125621126,10.12667110305036
29,225000,own,11.0,personal,B,24250,,False,0.11,N,7,12.323860125621126,10.096213132628804
28,225000,mortgage,8.0,personal,C,16800,13.92,False,0.07,Y,5,12.323860125621126,9.729193687429403
27,225000,mortgage,1.0,venture,B,14000,,False,0.06,N,7,12.323860125621126,9.546884034617925
32,225000,mortgage,4.0,personal,C,20000,13.92,False,0.09,N,10,12.323860125621126,9.90353755128617
28,225000,mortgage,1.0,venture,A,5000,7.75,False,0.02,N,5,12.323860125621126,8.517393171418904
28,49861,rent,2.0,medical,C,25000,13.11,True,0.5,Y,7,10.817014468587551,10.12667110305036
29,220000,own,1.0,personal,E_or_lower,14725,19.41,False,0.07,N,6,12.301387370778713,9.597369917928662
31,219996,mortgage,3.0,medical,A,20000,6.54,False,0.09,N,5,12.301369188877887,9.90353755128617
29,218000,mortgage,12.0,education,A,14400,8.9,False,0.07,N,7,12.292254928916668,9.575052927597383
28,216000,mortgage,12.0,venture,D,15000,16.02,False,0.07,Y,8,12.283038316285214,9.61587214452889
28,215662,mortgage,12.0,venture,B,21000,11.99,False,0.1,N,7,12.281472283124804,9.952325334619427
32,53196,rent,9.0,venture,B,25000,11.86,True,0.47,N,9,10.881757282762262,10.12667110305036
30,54000,rent,13.0,medical,B,25000,10.74,True,0.46,N,6,10.896757843893464,10.12667110305036
29,48000,rent,9.0,home-improvement,C,25000,13.61,True,0.5,Y,8,10.778977123006351,10.12667110305036
30,210000,mortgage,8.0,debt-consolidation,B,24000,11.49,False,0.11,N,6,12.25486757159303,10.085850775128717
30,198000,mortgage,5.0,debt-consolidation,E_or_lower,15000,,True,0.08,Y,9,12.19602736016897,9.61587214452889
30,210000,mortgage,2.0,home-improvement,C,24250,12.87,False,0.12,Y,6,12.25486757159303,10.096213132628804
28,209000,own,4.0,personal,D,15000,14.84,False,0.07,Y,7,12.250094315624496,9.61587214452889
27,207182,mortgage,11.0,venture,B,22000,10.62,False,0.11,N,5,12.241357739669434,9.99884318585288
30,54383,rent,5.0,home-improvement,D,25000,15.65,True,0.46,Y,7,10.903825271935897,10.12667110305036
27,49000,rent,11.0,debt-consolidation,B,25000,11.36,True,0.5,N,5,10.799595985047786,10.12667110305036
28,14400,own,0.0,personal,A,6700,9.63,True,0.5,N,5,9.575052927597383,8.81001204797317
27,204000,mortgage,3.0,home-improvement,D,25000,15.31,False,0.12,Y,6,12.225880174775122,10.12667110305036
34,204000,mortgage,0.0,education,B,16000,11.83,False,0.08,N,5,12.225880174775122,9.680406499268875
31,204000,rent,0.0,venture,A,12000,9.63,False,0.06,N,9,12.225880174775122,9.392745258631441
29,162350,rent,12.0,medical,E_or_lower,25000,21.64,True,0.13,Y,9,11.997515937043898,10.12667110305036
28,202040,mortgage,12.0,personal,D,12000,14.46,False,0.06,Y,8,12.216225926084688,9.392745258631441
32,202000,mortgage,7.0,personal,B,28000,10.59,False,0.14,N,7,12.216027926866138,10.239995502805316
31,201996,mortgage,11.0,education,C,20000,,False,0.1,N,10,12.216008124787908,9.90353755128617
30,56952,rent,3.0,medical,B,25000,11.36,True,0.44,N,9,10.949981645275436,10.12667110305036
31,60000,rent,4.0,home-improvement,A,25000,8.9,True,0.42,N,10,11.002116507732017,10.12667110305036
28,60000,rent,3.0,medical,C,25000,13.49,True,0.42,N,10,11.002116507732017,10.12667110305036
29,200004,mortgage,0.0,debt-consolidation,B,19000,11.83,False,0.09,N,7,12.206097645217678,9.852246888342531
35,200004,mortgage,17.0,debt-consolidation,A,6000,7.68,False,0.03,N,8,12.206097645217678,8.699681400989514
29,200000,mortgage,13.0,venture,B,10000,12.69,False,0.05,N,9,12.206077645517674,9.210440366976517
28,200000,mortgage,2.0,personal,A,15000,6.03,False,0.07,N,6,12.206077645517674,9.61587214452889
32,200000,rent,6.0,home-improvement,E_or_lower,29800,19.03,False,0.17,Y,8,12.206077645517674,10.30229722897745
28,200000,mortgage,12.0,education,A,25000,7.9,False,0.13,N,9,12.206077645517674,10.12667110305036
31,200000,mortgage,8.0,debt-consolidation,A,24000,8.9,False,0.12,N,9,12.206077645517674,10.085850775128717
31,200000,mortgage,3.0,medical,A,29800,8.9,False,0.15,N,5,12.206077645517674,10.30229722897745
28,200000,mortgage,2.0,medical,A,15000,8.9,False,0.07,N,10,12.206077645517674,9.61587214452889
27,60000,rent,11.0,venture,B,25000,,True,0.42,N,8,11.002116507732017,10.12667110305036
28,61000,rent,9.0,personal,B,25000,9.91,True,0.41,N,7,11.0186455364637,10.12667110305036
28,200000,mortgage,7.0,personal,A,10000,6.99,False,0.05,N,7,12.206077645517674,9.210440366976517
35,200000,mortgage,0.0,home-improvement,B,18000,10.99,False,0.09,N,10,12.206077645517674,9.798182590890704
35,188000,rent,4.0,debt-consolidation,D,5000,16.49,True,0.03,N,9,12.144202560946876,8.517393171418904
28,63000,rent,4.0,medical,B,25000,11.36,True,0.4,N,8,11.050905878263567,10.12667110305036
32,63235,rent,3.0,home-improvement,B,25000,10.25,True,0.4,N,8,11.054629038216078,10.12667110305036
30,65000,rent,2.0,debt-consolidation,B,25000,10.38,True,0.38,N,8,11.082157933374816,10.12667110305036
30,65000,rent,15.0,home-improvement,B,25000,,True,0.38,N,5,11.082157933374816,10.12667110305036
31,65800,rent,15.0,debt-consolidation,A,25000,7.51,True,0.38,N,9,11.094390314766315,10.12667110305036
27,200000,mortgage,7.0,personal,B,15000,9.88,False,0.07,N,9,12.206077645517674,9.61587214452889
30,200000,rent,5.0,debt-consolidation,B,10000,11.36,False,0.05,N,9,12.206077645517674,9.210440366976517
28,200000,rent,4.0,venture,D,25000,15.33,False,0.13,Y,7,12.206077645517674,10.12667110305036
27,200000,mortgage,6.0,education,A,10000,7.51,False,0.05,N,10,12.206077645517674,9.210440366976517
32,188000,rent,14.0,debt-consolidation,B,25000,10.62,True,0.13,N,5,12.144202560946876,10.12667110305036
29,66000,rent,4.0,education,B,25000,11.48,True,0.38,N,10,11.097425172408931,10.12667110305036
29,200000,mortgage,7.0,personal,B,14400,11.14,False,0.07,N,7,12.206077645517674,9.575052927597383
30,200000,mortgage,0.0,medical,B,24250,11.48,False,0.12,N,8,12.206077645517674,10.096213132628804
30,200000,mortgage,4.0,medical,B,6000,11.83,False,0.03,N,5,12.206077645517674,8.699681400989514
29,188000,rent,0.0,home-improvement,B,25000,12.18,True,0.13,N,5,12.144202560946876,10.12667110305036
27,200000,mortgage,6.0,education,A,5000,7.74,False,0.03,N,7,12.206077645517674,8.517393171418904
30,200000,mortgage,0.0,home-improvement,A,10000,8.59,False,0.05,N,7,12.206077645517674,9.210440366976517
28,200000,rent,1.0,medical,B,24250,12.53,False,0.12,N,5,12.206077645517674,10.096213132628804
30,200000,mortgage,5.0,personal,B,20000,11.48,False,0.1,N,7,12.206077645517674,9.90353755128617
30,69000,rent,6.0,education,D,25000,14.09,True,0.36,Y,5,11.141876276228,10.12667110305036
32,69996,rent,4.0,venture,D,25000,15.95,True,0.36,Y,10,11.156207662970246,10.12667110305036
27,70000,rent,11.0,personal,B,25000,11.71,True,0.36,N,7,11.156264806643742,10.12667110305036
33,14400,own,0.0,venture,C,2000,14.79,False,0.14,N,8,9.575052927597383,7.601402334583733
32,64000,rent,11.0,debt-consolidation,D,25000,15.2,True,0.39,N,5,11.06665398721974,10.12667110305036
29,70000,rent,3.0,personal,D,25000,14.83,True,0.36,N,6,11.156264806643742,10.12667110305036
30,72000,rent,5.0,venture,D,25000,16.32,True,0.35,Y,5,11.184435286790631,10.12667110305036
27,72000,rent,9.0,education,B,25000,10.75,True,0.35,N,8,11.184435286790631,10.12667110305036
31,57800,rent,2.0,medical,E_or_lower,25000,17.19,True,0.37,N,8,10.96476135554887,10.12667110305036
32,74400,rent,16.0,medical,B,25000,10.38,True,0.34,N,8,11.217224661591072,10.12667110305036
29,68872,rent,2.0,personal,D,25000,15.95,True,0.36,Y,10,11.140019507921078,10.12667110305036
30,75000,rent,9.0,personal,D,25000,15.2,True,0.33,N,5,11.225256725762893,10.12667110305036
34,75000,rent,9.0,debt-consolidation,B,25000,10.38,True,0.33,N,8,11.225256725762893,10.12667110305036
29,192000,mortgage,6.0,venture,C,15000,14.27,False,0.08,Y,6,12.165255859329688,9.61587214452889
35,192000,mortgage,11.0,home-improvement,B,10000,11.99,False,0.05,N,9,12.165255859329688,9.210440366976517
28,192000,mortgage,8.0,medical,B,20000,,False,0.1,N,9,12.165255859329688,9.90353755128617
29,190000,mortgage,5.0,personal,A,4000,6.62,False,0.02,N,5,12.154784614286667,8.294299608857235
31,190000,own,8.0,education,A,15000,6.03,False,0.08,N,8,12.154784614286667,9.61587214452889
31,190000,mortgage,4.0,debt-consolidation,A,9000,6.03,False,0.05,N,7,12.154784614286667,9.105090961257085
28,190000,mortgage,1.0,home-improvement,D,29800,17.49,False,0.18,N,6,12.154784614286667,10.30229722897745
29,190000,mortgage,3.0,education,B,14000,,False,0.07,N,6,12.154784614286667,9.546884034617925
35,14400,own,2.0,debt-consolidation,B,5550,10.37,True,0.39,N,8,9.575052927597383,8.621733370690162
27,69000,rent,5.0,venture,E_or_lower,25000,13.75,True,0.36,Y,6,11.141876276228,10.12667110305036
30,75600,rent,0.0,personal,B,25000,9.99,True,0.33,N,8,11.233224789593368,10.12667110305036
30,77000,rent,7.0,personal,B,25000,10.75,True,0.32,N,8,11.251573687764477,10.12667110305036
28,190000,mortgage,7.0,education,B,25000,,False,0.13,N,8,12.154784614286667,10.12667110305036
29,190000,rent,1.0,home-improvement,B,7000,9.88,False,0.04,N,9,12.154784614286667,8.853808274977197
31,190000,mortgage,15.0,medical,C,24000,,False,0.13,N,10,12.154784614286667,10.085850775128717
27,190000,own,11.0,medical,B,23000,11.83,False,0.12,N,8,12.154784614286667,10.043292972227004
34,178000,mortgage,4.0,debt-consolidation,D,12000,15.65,True,0.07,Y,5,12.08954444723597,9.392745258631441
30,190000,rent,3.0,debt-consolidation,B,15000,11.48,False,0.08,N,8,12.154784614286667,9.61587214452889
33,190000,mortgage,10.0,home-improvement,D,20000,14.11,False,0.11,N,10,12.154784614286667,9.90353755128617
32,190000,rent,8.0,education,A,15000,9.63,False,0.08,N,7,12.154784614286667,9.61587214452889
32,189996,rent,4.0,personal,A,8400,9.32,False,0.04,N,8,12.154763561544284,9.036106025364846
33,189000,mortgage,5.0,debt-consolidation,A,20000,6.17,False,0.11,N,7,12.149507585033072,9.90353755128617
30,78000,rent,4.0,home-improvement,D,25000,,True,0.32,Y,9,11.264476926102367,10.12667110305036
31,78000,rent,10.0,medical,B,25000,10.75,True,0.32,N,8,11.264476926102367,10.12667110305036
27,72000,rent,3.0,debt-consolidation,D,25000,15.95,True,0.35,Y,6,11.184435286790631,10.12667110305036
33,186996,mortgage,0.0,education,D,25000,14.46,False,0.13,Y,8,12.138847852927288,10.12667110305036
29,148410,mortgage,5.0,medical,D,11200,16.89,True,0.06,Y,9,11.907740730957588,9.32375833901174
28,186480,mortgage,12.0,medical,C,10000,14.22,False,0.05,Y,9,12.136084636200623,9.210440366976517
29,186063,mortgage,14.0,education,B,25000,10.46,False,0.13,N,6,12.133845979532824,10.12667110305036
27,186000,mortgage,0.0,home-improvement,B,3700,10.99,False,0.02,N,5,12.133507329024972,8.216358332386156
28,186000,other,3.0,venture,A,2500,7.4,False,0.02,N,9,12.133507329024972,7.824445930877619
27,185232,mortgage,10.0,personal,A,29800,,False,0.19,N,8,12.129369771066163,10.30229722897745
30,185000,mortgage,8.0,venture,B,15000,10.99,False,0.08,N,7,12.128116509451258,9.61587214452889
29,173000,mortgage,7.0,debt-consolidation,D,28000,17.49,True,0.16,Y,10,12.06105265381003,10.239995502805316
32,80000,rent,2.0,venture,B,25000,,True,0.31,N,8,11.289794413577894,10.12667110305036
35,80000,rent,17.0,venture,D,25000,14.09,True,0.31,Y,10,11.289794413577894,10.12667110305036
33,80000,rent,0.0,medical,B,25000,11.86,True,0.31,N,8,11.289794413577894,10.12667110305036
27,183000,rent,12.0,education,E_or_lower,15000,19.03,False,0.08,Y,6,12.117246896289503,9.61587214452889
32,80000,rent,1.0,medical,C,25000,12.87,True,0.31,N,9,11.289794413577894,10.12667110305036
30,14400,own,2.0,venture,B,1000,10.62,False,0.07,N,10,9.575052927597383,6.90875477931522
30,14400,own,0.0,home-improvement,D,9250,14.96,True,0.5,N,10,9.575052927597383,9.132486932771318
29,180396,mortgage,8.0,personal,B,18000,12.69,False,0.1,N,9,12.102915256760634,9.798182590890704
29,180000,mortgage,2.0,personal,E_or_lower,29800,19.42,False,0.17,Y,8,12.100717685412471,10.30229722897745
30,180000,mortgage,2.0,debt-consolidation,A,12500,6.03,False,0.07,N,6,12.100717685412471,9.433563920090563
27,180000,rent,2.0,medical,B,15000,12.42,False,0.08,N,10,12.100717685412471,9.61587214452889
31,180000,mortgage,5.0,venture,C,9000,14.27,False,0.05,Y,6,12.100717685412471,9.105090961257085
32,180000,mortgage,12.0,personal,A,10000,7.9,False,0.06,N,10,12.100717685412471,9.210440366976517
31,180000,own,15.0,education,B,10000,11.71,False,0.06,N,7,12.100717685412471,9.210440366976517
30,14400,own,0.0,medical,D,5000,14.96,True,0.35,N,9,9.575052927597383,8.517393171418904
28,84000,rent,7.0,personal,E_or_lower,25000,15.95,False,0.3,Y,7,11.338583982516495,10.12667110305036
31,85000,rent,5.0,venture,B,25000,10.75,False,0.29,N,7,11.350418300109132,10.12667110305036
34,180000,mortgage,9.0,education,C,12900,12.99,False,0.07,Y,7,12.100717685412471,9.465060106725137
33,180000,mortgage,17.0,debt-consolidation,A,13000,7.29,False,0.07,N,7,12.100717685412471,9.472781556562168
29,180000,mortgage,9.0,personal,A,15000,5.79,False,0.08,N,6,12.100717685412471,9.61587214452889
30,180000,mortgage,11.0,venture,D,28000,14.91,False,0.16,Y,5,12.100717685412471,10.239995502805316
27,180000,rent,4.0,personal,B,8000,10.37,False,0.04,N,5,12.100717685412471,8.987321812850125
35,180000,mortgage,6.0,debt-consolidation,A,8500,6.92,False,0.05,N,8,12.100717685412471,9.04793908261736
28,180000,rent,4.0,venture,C,9000,13.8,False,0.05,N,10,12.100717685412471,9.105090961257085
31,85000,rent,0.0,personal,B,25000,11.89,False,0.29,N,6,11.350418300109132,10.12667110305036
30,85000,rent,3.0,home-improvement,B,25000,12.21,False,0.29,N,6,11.350418300109132,10.12667110305036
28,15000,own,2.0,personal,B,4375,12.42,True,0.29,N,9,9.61587214452889,8.383890344101816
30,180000,mortgage,14.0,debt-consolidation,B,20000,11.48,False,0.11,N,8,12.100717685412471,9.90353755128617
31,168000,rent,1.0,venture,E_or_lower,20000,,True,0.12,Y,7,12.031725210748633,9.90353755128617
33,180000,rent,0.0,medical,A,7000,7.74,False,0.04,N,6,12.100717685412471,8.853808274977197
30,168000,mortgage,8.0,education,A,10000,8.94,True,0.06,N,5,12.031725210748633,9.210440366976517
28,168000,rent,0.0,debt-consolidation,E_or_lower,15000,17.26,True,0.09,Y,9,12.031725210748633,9.61587214452889
27,168000,mortgage,5.0,debt-consolidation,E_or_lower,24000,17.26,True,0.14,N,9,12.031725210748633,10.085850775128717
32,90000,rent,2.0,personal,B,25000,9.99,False,0.28,N,7,11.407576060361786,10.12667110305036
32,90000,rent,7.0,education,D,25000,15.58,False,0.28,N,7,11.407576060361786,10.12667110305036
29,15000,own,5.0,personal,A,5000,7.51,True,0.33,N,7,9.61587214452889,8.517393171418904
28,78000,rent,0.0,personal,D,25000,,True,0.32,Y,5,11.264476926102367,10.12667110305036
34,91000,rent,11.0,medical,B,25000,11.36,False,0.27,N,5,11.418625774449596,10.12667110305036
31,15000,mortgage,3.0,debt-consolidation,D,2000,16.89,True,0.13,Y,8,9.61587214452889,7.601402334583733
29,92200,rent,7.0,venture,D,25000,14.96,False,0.27,N,5,11.431726255472853,10.12667110305036
30,96000,rent,3.0,personal,B,25000,,False,0.26,N,6,11.472113887062386,10.12667110305036
28,175000,rent,7.0,home-improvement,A,6000,7.9,False,0.03,N,10,12.07254696717504,8.699681400989514
29,163000,rent,4.0,venture,D,4000,16.29,True,0.02,N,6,12.001511614739405,8.294299608857235
35,175000,rent,0.0,debt-consolidation,B,16000,11.49,False,0.09,N,10,12.07254696717504,9.680406499268875
29,175000,mortgage,1.0,debt-consolidation,A,15000,8.49,False,0.09,N,8,12.07254696717504,9.61587214452889
31,175000,mortgage,3.0,education,E_or_lower,7500,19.69,False,0.04,N,9,12.07254696717504,8.922791623969637
35,175000,mortgage,12.0,venture,A,2200,8.49,False,0.02,N,7,12.07254696717504,7.696667081526462
27,96000,rent,11.0,home-improvement,E_or_lower,25000,,False,0.26,N,6,11.472113887062386,10.12667110305036
29,97000,rent,4.0,personal,B,25000,10.37,False,0.26,N,10,11.48247656671073,10.12667110305036
31,86000,rent,1.0,debt-consolidation,D,25000,16.0,True,0.29,Y,5,11.362114203075018,10.12667110305036
29,88000,rent,9.0,personal,D,25000,14.46,True,0.28,Y,10,11.385103457032141,10.12667110305036
33,100000,rent,1.0,home-improvement,C,25000,11.66,False,0.25,N,9,11.51293546492023,10.12667110305036
28,15000,mortgage,0.0,home-improvement,D,4000,15.37,True,0.27,N,10,9.61587214452889,8.294299608857235
35,15000,own,3.0,home-improvement,A,3700,9.32,True,0.25,N,6,9.61587214452889,8.216358332386156
30,75480,rent,1.0,medical,C,25000,15.27,True,0.28,Y,9,11.231636247937386,10.12667110305036
30,102000,rent,2.0,venture,B,25000,9.62,False,0.25,N,8,11.532737896139919,10.12667110305036
35,15000,mortgage,0.0,venture,C,1925,12.84,False,0.13,N,6,9.61587214452889,7.563200592358071
27,103250,rent,1.0,venture,C,25000,12.73,False,0.24,N,10,11.544918196006401,10.12667110305036
29,105996,rent,13.0,home-improvement,D,25000,14.83,False,0.24,N,9,11.571166070806905,10.12667110305036
28,175000,rent,4.0,venture,B,24500,,False,0.14,N,8,12.07254696717504,10.106469212026385
30,175000,mortgage,2.0,home-improvement,A,6000,7.68,False,0.03,N,7,12.07254696717504,8.699681400989514
