person_age,person_income,person_home_ownership,person_employment_length,loan_purpose,loan_grade,loan_amount,loan_interest_rate,loan_status,loan_to_income_ratio,cb_person_default_on_file,cb_credit_history_length,person_income_log,loan_amount_log,loan_grade_numeric,credit_history_bins
23,14400,own,4.0,home-improvement,C,2000,13.35,True,0.22,N,2,9.575052927597383,7.601402334583733,3,"(0, 5]"
23,14400,own,4.0,education,A,1400,,True,0.16,N,2,9.575052927597383,7.244941546337007,1,"(0, 5]"
23,14400,rent,4.0,education,B,2000,10.65,True,0.24,N,2,9.575052927597383,7.601402334583733,2,"(0, 5]"
24,14400,rent,4.0,education,C,1500,13.99,True,0.18,Y,2,9.575052927597383,7.313886831633462,3,"(0, 5]"
26,14400,rent,4.0,education,A,3500,7.29,True,0.42,N,3,9.575052927597383,8.160803920954665,1,"(0, 5]"
22,14400,rent,4.0,medical,B,2400,9.91,True,0.29,N,2,9.575052927597383,7.783640596221253,2,"(0, 5]"
21,14400,rent,4.0,medical,C,1200,15.23,False,0.15,Y,2,9.575052927597383,7.0909098220799835,3,"(0, 5]"
23,14400,rent,4.0,medical,B,1000,10.0,False,0.12,N,4,9.575052927597383,6.90875477931522,2,"(0, 5]"
21,14400,rent,4.0,medical,A,3000,7.88,True,0.37,N,2,9.575052927597383,8.006700845440367,1,"(0, 5]"
22,14400,rent,4.0,medical,A,2100,7.51,True,0.26,N,2,9.575052927597383,7.650168700845001,1,"(0, 5]"
21,14400,rent,1.0,debt-consolidation,A,2800,7.4,True,0.35,N,2,9.575052927597383,7.937731775260109,1,"(0, 5]"
23,14400,rent,0.0,education,A,3250,,True,0.41,N,4,9.575052927597383,8.086717920303906,1,"(0, 5]"
22,14400,rent,0.0,venture,A,5400,7.75,True,0.5,N,4,9.575052927597383,8.594339400592892,1,"(0, 5]"
26,14400,mortgage,0.0,home-improvement,B,1000,10.71,False,0.06,N,3,9.575052927597383,6.90875477931522,2,"(0, 5]"
24,14400,rent,1.0,education,B,1000,11.36,False,0.13,N,4,9.575052927597383,6.90875477931522,2,"(0, 5]"
24,14400,rent,0.0,home-improvement,C,1200,13.48,True,0.16,N,4,9.575052927597383,7.0909098220799835,3,"(0, 5]"
21,14400,rent,0.0,venture,C,2500,13.11,True,0.35,N,3,9.575052927597383,7.824445930877619,3,"(0, 5]"
24,14400,rent,2.0,medical,C,1000,,False,0.14,N,2,9.575052927597383,6.90875477931522,3,"(0, 5]"
24,14400,rent,0.0,personal,A,1050,,True,0.17,N,2,9.575052927597383,6.957497370876951,1,"(0, 5]"
21,14400,own,1.0,personal,D,1600,14.61,True,0.27,Y,3,9.575052927597383,7.378383712996715,4,"(0, 5]"
26,14400,rent,0.0,education,A,1000,9.63,True,0.18,N,3,9.575052927597383,6.90875477931522,1,"(0, 5]"
25,14400,rent,0.0,venture,B,1000,9.64,True,0.2,N,4,9.575052927597383,6.90875477931522,2,"(0, 5]"
22,14400,rent,1.0,personal,D,1800,14.84,True,0.38,Y,2,9.575052927597383,7.496097345175956,4,"(0, 5]"
22,14400,rent,0.0,medical,C,1200,14.26,True,0.25,Y,2,9.575052927597383,7.0909098220799835,3,"(0, 5]"
24,14400,rent,0.0,venture,E_or_lower,2400,16.0,True,0.5,Y,4,9.575052927597383,7.783640596221253,6,"(0, 5]"
21,14400,rent,3.0,personal,E_or_lower,2750,16.95,True,0.5,N,3,9.575052927597383,7.919719760924575,6,"(0, 5]"
21,14400,rent,0.0,education,B,1400,11.86,True,0.34,N,4,9.575052927597383,7.244941546337007,2,"(0, 5]"
24,21600,rent,0.0,debt-consolidation,C,6600,12.68,True,0.31,N,4,9.980494888896912,8.79497643168877,3,"(0, 5]"
23,21600,own,0.0,venture,B,4400,12.53,False,0.2,N,3,9.980494888896912,8.38958706681109,2,"(0, 5]"
26,56100,mortgage,10.0,medical,D,16000,,True,0.24,Y,2,10.93490891666386,9.680406499268877,4,"(0, 5]"
24,55000,mortgage,8.0,medical,A,1800,7.49,False,0.03,N,3,10.915106645867503,7.496097345175956,1,"(0, 5]"
26,139992,mortgage,0.0,education,B,14400,,False,0.1,N,4,11.8493477003414,9.575052927597383,2,"(0, 5]"
23,141000,mortgage,1.0,venture,B,15000,,False,0.11,N,3,11.856522261533735,9.61587214452889,2,"(0, 5]"
21,30000,rent,5.0,education,A,12000,5.79,True,0.4,N,2,10.308985993422082,9.39274525863144,1,"(0, 5]"
22,75000,rent,0.0,personal,A,8000,5.99,False,0.11,N,2,11.225256725762891,8.987321812850125,1,"(0, 5]"
25,80208,mortgage,1.0,medical,A,4000,5.42,False,0.05,N,3,11.292391007009844,8.294299608857235,1,"(0, 5]"
26,53000,mortgage,3.0,venture,A,2800,6.03,False,0.05,N,3,10.87806606028079,7.937731775260109,1,"(0, 5]"
24,69996,rent,3.0,home-improvement,B,2500,12.53,False,0.04,N,4,11.156207662970246,7.824445930877619,2,"(0, 5]"
23,36000,rent,2.0,debt-consolidation,D,16750,15.28,True,0.47,Y,4,10.491301994830229,9.726213236963687,4,"(0, 5]"
25,65004,rent,1.0,personal,C,4800,13.49,False,0.07,Y,4,11.08221946899627,8.476579508530941,3,"(0, 5]"
26,15436,rent,4.0,home-improvement,A,5500,7.88,True,0.36,N,3,9.64452250418184,8.612685172875459,1,"(0, 5]"
22,72000,own,6.0,education,B,16000,10.37,False,0.22,N,2,11.184435286790633,9.680406499268877,2,"(0, 5]"
24,130000,rent,7.0,medical,B,24000,11.49,False,0.18,N,3,11.775297421715829,10.085850775128716,2,"(0, 5]"
22,70000,rent,4.0,education,A,7550,7.51,False,0.11,N,3,11.156264806643742,8.929435283803425,1,"(0, 5]"
24,70000,other,4.0,personal,A,9000,9.63,False,0.13,N,4,11.156264806643742,9.105090961257083,1,"(0, 5]"
25,60000,rent,3.0,venture,C,3000,13.47,True,0.05,Y,3,11.002116507732016,8.006700845440367,3,"(0, 5]"
23,50400,rent,3.0,education,B,5000,10.38,False,0.1,N,2,10.827766295132466,8.517393171418904,2,"(0, 5]"
23,75000,rent,7.0,venture,C,18000,12.73,False,0.24,N,2,11.225256725762891,9.798182590890704,3,"(0, 5]"
25,85000,mortgage,9.0,medical,A,4000,7.88,False,0.05,N,3,11.350418300109132,8.294299608857235,1,"(0, 5]"
23,98280,mortgage,7.0,personal,A,9400,6.62,False,0.1,N,3,11.495586001593525,9.148571345578551,1,"(0, 5]"
22,53808,mortgage,5.0,venture,A,6000,8.9,False,0.11,N,2,10.893196018404446,8.699681400989514,1,"(0, 5]"
23,81600,mortgage,7.0,venture,A,9000,7.49,False,0.11,N,3,11.309596795779068,9.105090961257083,1,"(0, 5]"
23,30000,rent,2.0,debt-consolidation,D,10000,15.31,True,0.33,Y,4,10.308985993422082,9.210440366976515,4,"(0, 5]"
24,52000,mortgage,7.0,medical,C,5000,14.22,False,0.1,Y,3,10.859018228147889,8.517393171418904,3,"(0, 5]"
25,45000,rent,4.0,debt-consolidation,C,15000,,True,0.33,N,2,10.714439990727769,9.61587214452889,3,"(0, 5]"
22,33000,rent,6.0,debt-consolidation,C,6000,13.85,False,0.18,N,3,10.404293143019792,8.699681400989514,3,"(0, 5]"
21,35000,mortgage,5.0,education,B,1500,9.63,False,0.04,N,2,10.463131911491969,7.313886831633462,2,"(0, 5]"
23,118000,mortgage,4.0,venture,C,12000,13.11,False,0.1,N,2,11.678448377988165,9.39274525863144,3,"(0, 5]"
26,95000,rent,0.0,venture,B,12000,10.65,False,0.13,N,3,11.461642696843066,9.39274525863144,2,"(0, 5]"
26,42000,rent,2.0,education,C,4800,14.27,True,0.11,Y,2,10.645448706505872,8.476579508530941,3,"(0, 5]"
22,64000,rent,7.0,venture,D,13000,14.11,False,0.2,N,3,11.06665398721974,9.472781556562168,4,"(0, 5]"
24,41160,rent,2.0,debt-consolidation,A,4000,,False,0.1,N,3,10.625246485085317,8.294299608857235,1,"(0, 5]"
23,57000,own,7.0,education,B,4200,10.51,False,0.07,N,4,10.950824090522444,8.343077871169383,2,"(0, 5]"
22,90000,mortgage,6.0,medical,B,9500,,False,0.11,N,3,11.407576060361786,9.15915233520675,2,"(0, 5]"
25,33000,rent,1.0,venture,C,7100,14.65,True,0.22,Y,3,10.404293143019792,8.867990898182093,3,"(0, 5]"
25,216000,mortgage,2.0,home-improvement,D,25000,16.07,False,0.12,N,2,12.283038316285214,10.12667110305036,4,"(0, 5]"
26,37820,mortgage,3.0,debt-consolidation,A,6300,,False,0.17,N,2,10.54061978289938,8.748463629942055,1,"(0, 5]"
21,15360,rent,0.0,debt-consolidation,B,1600,12.69,False,0.1,N,3,9.639587108749144,7.378383712996715,2,"(0, 5]"
24,45888,rent,5.0,education,A,9000,5.79,False,0.2,N,4,10.733980715911525,9.105090961257083,1,"(0, 5]"
22,58000,rent,5.0,personal,B,4000,10.0,False,0.07,N,4,10.968215530759236,8.294299608857235,2,"(0, 5]"
22,190000,rent,3.0,venture,A,12600,6.92,False,0.07,N,3,12.154784614286667,9.441531454869692,1,"(0, 5]"
26,75000,mortgage,5.0,education,A,12500,5.99,False,0.17,N,4,11.225256725762891,9.433563920090563,1,"(0, 5]"
22,41600,own,4.0,education,B,12000,12.42,False,0.29,N,4,10.635879484421974,9.39274525863144,2,"(0, 5]"
23,90000,rent,0.0,education,A,12000,8.9,False,0.13,N,2,11.407576060361786,9.39274525863144,1,"(0, 5]"
26,51996,rent,1.0,medical,C,10000,13.23,False,0.19,N,4,10.858941303591608,9.210440366976515,3,"(0, 5]"
25,88500,rent,3.0,venture,C,7200,13.47,False,0.08,Y,2,11.390769130367213,8.881975184248867,3,"(0, 5]"
26,30000,own,0.0,home-improvement,C,15000,13.22,False,0.5,Y,2,10.308985993422082,9.61587214452889,3,"(0, 5]"
23,45000,mortgage,1.0,education,B,10000,12.21,False,0.22,N,4,10.714439990727769,9.210440366976515,2,"(0, 5]"
24,30000,own,7.0,home-improvement,C,10000,12.61,False,0.33,Y,2,10.308985993422082,9.210440366976515,3,"(0, 5]"
25,32000,rent,1.0,medical,E_or_lower,2500,16.45,True,0.08,N,3,10.373522431293592,7.824445930877619,6,"(0, 5]"
22,36000,mortgage,6.0,venture,D,1400,14.84,False,0.04,N,2,10.491301994830229,7.244941546337007,4,"(0, 5]"
23,48000,mortgage,7.0,debt-consolidation,B,10000,10.65,False,0.21,N,4,10.778977123006351,9.210440366976515,2,"(0, 5]"
23,24000,rent,4.0,debt-consolidation,A,5000,6.62,False,0.21,N,2,10.085850775128716,8.517393171418904,1,"(0, 5]"
24,60000,rent,1.0,education,B,10000,,False,0.17,N,2,11.002116507732016,9.210440366976515,2,"(0, 5]"
25,35000,rent,3.0,venture,B,2400,12.53,False,0.07,N,2,10.463131911491969,7.783640596221253,2,"(0, 5]"
23,39000,rent,1.0,debt-consolidation,D,6000,15.99,True,0.15,Y,3,10.5713425658087,8.699681400989514,4,"(0, 5]"
22,27120,rent,5.0,education,C,9250,13.11,True,0.34,N,3,10.208063614530875,9.132486932771318,3,"(0, 5]"
25,25920,rent,0.0,venture,B,2300,11.11,False,0.09,N,2,10.162808729968926,7.741099090035366,2,"(0, 5]"
22,75000,rent,2.0,medical,C,20000,,False,0.27,Y,2,11.225256725762891,9.90353755128617,3,"(0, 5]"
24,102000,mortgage,5.0,education,C,12000,15.27,False,0.12,Y,3,11.53273789613992,9.39274525863144,3,"(0, 5]"
25,50000,rent,3.0,personal,D,4000,14.61,False,0.08,Y,4,10.819798284210286,8.294299608857235,4,"(0, 5]"
26,94000,mortgage,1.0,medical,A,5000,7.68,False,0.05,N,3,11.451060699493429,8.517393171418904,1,"(0, 5]"
24,40000,rent,5.0,debt-consolidation,A,10000,7.88,False,0.25,N,3,10.59665973278358,9.210440366976515,1,"(0, 5]"
24,69764,rent,2.0,venture,D,1500,14.42,True,0.02,Y,4,11.152887730326308,7.313886831633462,4,"(0, 5]"
22,21600,rent,1.0,education,D,2400,16.29,True,0.11,N,4,9.980494888896912,7.783640596221253,4,"(0, 5]"
23,49000,mortgage,7.0,medical,E_or_lower,15000,19.82,True,0.31,Y,3,10.799595985047786,9.61587214452889,6,"(0, 5]"
24,128000,mortgage,4.0,education,A,12000,6.03,False,0.09,N,2,11.759793355371237,9.39274525863144,1,"(0, 5]"
25,62500,rent,6.0,home-improvement,B,4000,10.37,False,0.06,N,3,11.042937835596494,8.294299608857235,2,"(0, 5]"
21,40000,rent,4.0,education,A,5000,5.79,False,0.13,N,2,10.59665973278358,8.517393171418904,1,"(0, 5]"
22,44000,rent,1.0,venture,E_or_lower,16000,16.35,True,0.36,N,4,10.691967639914864,9.680406499268877,6,"(0, 5]"
25,85000,mortgage,5.0,education,C,9600,13.85,False,0.11,N,2,11.350418300109132,9.169622538697624,3,"(0, 5]"
24,64600,rent,2.0,personal,A,5000,7.9,False,0.08,N,3,11.075985169527042,8.517393171418904,1,"(0, 5]"
22,60000,mortgage,6.0,debt-consolidation,B,3950,10.65,False,0.07,N,4,11.002116507732016,8.281723990411392,2,"(0, 5]"
26,65000,mortgage,11.0,venture,A,10950,7.88,False,0.17,N,2,11.082157933374816,9.30118605527576,1,"(0, 5]"
26,36800,rent,0.0,medical,B,5900,10.71,False,0.16,N,4,10.51328029770086,8.682877107057168,2,"(0, 5]"
24,54000,mortgage,8.0,personal,D,1500,14.42,True,0.03,Y,4,10.896757843893464,7.313886831633462,4,"(0, 5]"
23,16000,mortgage,1.0,debt-consolidation,C,5600,12.84,True,0.35,Y,2,9.680406499268877,8.630700432209832,3,"(0, 5]"
23,39000,rent,3.0,medical,B,10000,11.99,True,0.26,N,2,10.5713425658087,9.210440366976515,2,"(0, 5]"
24,45000,rent,8.0,personal,C,8000,12.73,False,0.18,N,2,10.714439990727769,8.987321812850125,3,"(0, 5]"
23,78000,mortgage,7.0,debt-consolidation,C,4200,13.06,False,0.05,Y,3,11.264476926102368,8.343077871169383,3,"(0, 5]"
24,100000,mortgage,0.0,medical,C,10000,12.87,False,0.1,Y,4,11.51293546492023,9.210440366976515,3,"(0, 5]"
22,44400,rent,3.0,venture,C,12800,12.73,False,0.29,N,4,10.70101727068921,9.45727857185611,3,"(0, 5]"
26,55000,rent,1.0,education,C,3000,,False,0.05,Y,2,10.915106645867503,8.006700845440367,3,"(0, 5]"
25,125000,mortgage,9.0,education,B,12000,9.91,False,0.1,N,3,11.736077016252436,9.39274525863144,2,"(0, 5]"
25,37980,mortgage,7.0,personal,A,3500,6.03,False,0.09,N,3,10.54484131366684,8.160803920954665,1,"(0, 5]"
23,75000,own,8.0,venture,A,8000,6.17,False,0.11,N,2,11.225256725762891,8.987321812850125,1,"(0, 5]"
22,28800,rent,6.0,medical,B,8000,11.49,False,0.28,N,2,10.268165387743457,8.987321812850125,2,"(0, 5]"
25,53000,mortgage,4.0,education,A,6000,6.62,False,0.11,N,2,10.87806606028079,8.699681400989514,1,"(0, 5]"
22,26004,rent,5.0,venture,B,4800,10.99,False,0.18,N,3,10.166044106207172,8.476579508530941,2,"(0, 5]"
25,70000,rent,3.0,medical,A,5600,7.9,False,0.08,N,3,11.156264806643742,8.630700432209832,1,"(0, 5]"
21,38400,own,0.0,venture,C,12200,,False,0.32,Y,4,10.555838779903407,9.409273194575334,3,"(0, 5]"
24,49000,mortgage,0.0,home-improvement,B,5000,12.18,True,0.1,N,3,10.799595985047786,8.517393171418904,2,"(0, 5]"
22,72000,rent,6.0,education,E_or_lower,15000,17.19,False,0.21,N,4,11.184435286790633,9.61587214452889,6,"(0, 5]"
26,78000,rent,6.0,debt-consolidation,C,18000,13.49,False,0.23,N,4,11.264476926102368,9.798182590890704,3,"(0, 5]"
25,48000,rent,9.0,personal,B,4800,,False,0.1,N,4,10.778977123006351,8.476579508530941,2,"(0, 5]"
25,115000,mortgage,4.0,personal,A,20000,6.91,False,0.17,N,4,11.652696102959752,9.90353755128617,1,"(0, 5]"
22,56400,rent,2.0,education,A,9500,8.9,False,0.17,N,2,10.94024216782542,9.15915233520675,1,"(0, 5]"
21,18000,rent,2.0,personal,B,4500,10.38,True,0.25,N,3,9.798182590890704,8.412054873292933,2,"(0, 5]"
22,50000,rent,4.0,personal,A,10000,6.17,False,0.2,N,3,10.819798284210286,9.210440366976515,1,"(0, 5]"
23,65000,mortgage,1.0,debt-consolidation,A,7000,8.49,False,0.11,N,4,11.082157933374816,8.853808274977197,1,"(0, 5]"
22,32240,rent,3.0,personal,C,15000,13.22,True,0.47,N,2,10.380994213509265,9.61587214452889,3,"(0, 5]"
23,55000,mortgage,5.0,education,A,15000,6.17,False,0.27,N,3,10.915106645867503,9.61587214452889,1,"(0, 5]"
21,57000,rent,3.0,venture,A,3000,5.42,False,0.05,N,2,10.950824090522444,8.006700845440367,1,"(0, 5]"
25,69000,rent,1.0,personal,D,8000,13.99,True,0.12,N,2,11.141876276228,8.987321812850125,4,"(0, 5]"
25,75000,mortgage,4.0,venture,C,12000,13.49,False,0.16,N,2,11.225256725762891,9.39274525863144,3,"(0, 5]"
22,59000,mortgage,7.0,personal,D,4900,15.62,True,0.08,N,3,10.985309671896765,8.497194544909547,4,"(0, 5]"
24,37000,rent,8.0,education,D,10500,,False,0.28,N,4,10.518700218288163,9.259225769705994,4,"(0, 5]"
22,70000,mortgage,5.0,debt-consolidation,B,21000,8.88,False,0.3,N,3,11.156264806643742,9.952325334619427,2,"(0, 5]"
22,54000,rent,4.0,medical,C,8075,13.06,False,0.15,N,3,10.896757843893464,8.996651979432729,3,"(0, 5]"
24,79000,rent,8.0,debt-consolidation,A,21000,7.9,False,0.27,N,4,11.277215789596893,9.952325334619427,1,"(0, 5]"
25,26000,rent,4.0,medical,C,8000,12.87,True,0.31,Y,3,10.165890277802454,8.987321812850125,3,"(0, 5]"
23,159996,mortgage,2.0,personal,A,12000,5.42,False,0.08,N,4,11.98291034404018,9.39274525863144,1,"(0, 5]"
22,52000,mortgage,5.0,venture,A,6000,7.9,False,0.12,N,2,10.859018228147889,8.699681400989514,1,"(0, 5]"
22,17280,rent,0.0,venture,D,3500,,True,0.2,Y,4,9.757362911053992,8.160803920954665,4,"(0, 5]"
24,45000,rent,3.0,personal,A,7800,7.51,False,0.17,N,2,10.714439990727769,8.962007209588313,1,"(0, 5]"
24,87000,mortgage,5.0,debt-consolidation,B,10000,10.36,False,0.11,N,2,11.373674891823535,9.210440366976515,2,"(0, 5]"
22,18000,rent,1.0,education,B,7000,10.65,True,0.39,N,3,9.798182590890704,8.853808274977197,2,"(0, 5]"
24,65000,rent,0.0,venture,B,7000,11.83,False,0.11,N,3,11.082157933374816,8.853808274977197,2,"(0, 5]"
26,105000,rent,1.0,debt-consolidation,B,12100,,False,0.12,N,3,11.561725152903833,9.401043372798052,2,"(0, 5]"
23,92004,rent,6.0,medical,C,29800,15.23,True,0.33,Y,2,11.429598202380475,10.30229722897745,3,"(0, 5]"
22,55000,rent,2.0,debt-consolidation,A,6000,8.9,False,0.11,N,4,10.915106645867503,8.699681400989514,1,"(0, 5]"
24,36000,rent,5.0,venture,D,6000,14.96,False,0.17,N,3,10.491301994830229,8.699681400989514,4,"(0, 5]"
26,39000,rent,2.0,education,A,8000,6.62,False,0.21,N,2,10.5713425658087,8.987321812850125,1,"(0, 5]"
23,60000,mortgage,7.0,venture,A,7200,,False,0.12,N,4,11.002116507732016,8.881975184248867,1,"(0, 5]"
25,44000,rent,1.0,medical,D,8000,12.92,True,0.18,N,2,10.691967639914864,8.987321812850125,4,"(0, 5]"
25,150000,mortgage,9.0,debt-consolidation,B,25000,10.25,False,0.17,N,4,11.918397239722838,10.12667110305036,2,"(0, 5]"
25,78600,rent,0.0,medical,C,8400,13.48,False,0.11,N,4,11.272139700982676,9.036106025364846,3,"(0, 5]"
21,18000,rent,4.0,medical,C,2400,14.72,False,0.13,N,3,9.798182590890704,7.783640596221253,3,"(0, 5]"
23,30000,rent,1.0,education,D,1450,15.58,True,0.05,Y,3,10.308985993422082,7.280008252884188,4,"(0, 5]"
22,54000,rent,4.0,education,E_or_lower,5000,16.35,True,0.09,N,4,10.896757843893464,8.517393171418904,6,"(0, 5]"
25,24000,rent,9.0,personal,B,9600,11.71,True,0.4,N,3,10.085850775128716,9.169622538697624,2,"(0, 5]"
23,25920,rent,4.0,personal,D,10000,15.58,True,0.39,N,4,10.162808729968926,9.210440366976515,4,"(0, 5]"
22,126500,rent,1.0,debt-consolidation,C,19200,13.79,False,0.15,Y,3,11.748005492256809,9.862717639992916,3,"(0, 5]"
22,54000,rent,4.0,venture,B,5600,9.63,False,0.1,N,3,10.896757843893464,8.630700432209832,2,"(0, 5]"
24,39996,own,0.0,personal,A,3000,7.37,False,0.08,N,2,10.596559730283431,8.006700845440367,1,"(0, 5]"
23,58200,mortgage,2.0,personal,B,13000,,False,0.22,N,3,10.971657815702502,9.472781556562168,2,"(0, 5]"
23,80196,own,2.0,personal,B,29800,9.91,False,0.37,N,3,11.292241386671176,10.30229722897745,2,"(0, 5]"
23,21600,rent,2.0,home-improvement,D,6000,14.42,True,0.28,N,2,9.980494888896912,8.699681400989514,4,"(0, 5]"
24,22800,own,3.0,medical,B,4750,11.36,False,0.21,N,4,10.034559673629849,8.46611040118692,2,"(0, 5]"
26,48000,rent,10.0,education,B,4225,9.83,False,0.09,N,3,10.778977123006351,8.349011198176003,2,"(0, 5]"
26,20000,mortgage,1.0,debt-consolidation,A,1500,7.74,False,0.07,N,4,9.90353755128617,7.313886831633462,1,"(0, 5]"
22,55000,rent,6.0,venture,C,6000,14.27,False,0.11,N,3,10.915106645867503,8.699681400989514,3,"(0, 5]"
23,30000,rent,0.0,debt-consolidation,B,5000,11.86,False,0.17,N,4,10.308985993422082,8.517393171418904,2,"(0, 5]"
25,50000,mortgage,2.0,personal,A,10000,7.9,False,0.2,N,4,10.819798284210286,9.210440366976515,1,"(0, 5]"
23,75000,mortgage,5.0,personal,B,5000,11.12,False,0.07,N,2,11.225256725762891,8.517393171418904,2,"(0, 5]"
25,30720,rent,6.0,medical,B,10000,10.37,True,0.33,N,3,10.332701738815134,9.210440366976515,2,"(0, 5]"
26,41892,rent,8.0,debt-consolidation,C,11300,13.22,False,0.27,Y,4,10.64287402751427,9.332646496360152,3,"(0, 5]"
26,18700,rent,2.0,medical,A,1500,5.42,False,0.08,N,3,9.83633227734872,7.313886831633462,1,"(0, 5]"
23,34000,own,7.0,education,A,10950,7.29,False,0.32,N,2,10.434145214930489,9.30118605527576,1,"(0, 5]"
22,29100,rent,2.0,venture,D,6250,16.07,True,0.21,N,4,10.278527816830314,8.740496729931813,4,"(0, 5]"
23,149385,own,7.0,personal,A,7000,8.94,False,0.05,N,2,11.914288839123971,8.853808274977197,1,"(0, 5]"
23,36000,rent,4.0,debt-consolidation,B,9000,11.11,False,0.25,N,4,10.491301994830229,9.105090961257083,2,"(0, 5]"
26,76668,rent,10.0,debt-consolidation,A,7200,9.63,False,0.09,N,4,11.247252733556705,8.881975184248867,1,"(0, 5]"
25,155004,mortgage,9.0,debt-consolidation,A,10500,7.49,False,0.07,N,3,11.95121265344562,9.259225769705994,1,"(0, 5]"
24,46800,mortgage,6.0,debt-consolidation,A,12000,6.99,False,0.26,N,3,10.753659849198824,9.39274525863144,1,"(0, 5]"
21,46800,mortgage,4.0,medical,A,5000,7.51,False,0.11,N,4,10.753659849198824,8.517393171418904,1,"(0, 5]"
25,85000,rent,9.0,home-improvement,A,5750,7.29,False,0.07,N,3,11.350418300109132,8.657129031713755,1,"(0, 5]"
26,58000,rent,0.0,home-improvement,B,20000,10.25,True,0.34,N,4,10.968215530759236,9.90353755128617,2,"(0, 5]"
25,47412,mortgage,0.0,education,A,6500,8.59,False,0.14,N,3,10.766651731683703,8.77971129020447,1,"(0, 5]"
22,45000,rent,3.0,education,B,5000,11.11,False,0.11,N,4,10.714439990727769,8.517393171418904,2,"(0, 5]"
22,25200,rent,1.0,education,B,4000,,False,0.16,N,3,10.134638955251866,8.294299608857235,2,"(0, 5]"
26,41400,rent,5.0,medical,B,7300,9.45,False,0.18,N,2,10.63106031411106,8.895766604056085,2,"(0, 5]"
23,21000,rent,6.0,education,A,7500,6.91,True,0.36,N,2,9.952325334619427,8.922791623969637,1,"(0, 5]"
23,46800,own,7.0,venture,C,9000,,False,0.19,N,4,10.753659849198824,9.105090961257083,3,"(0, 5]"
23,38800,rent,2.0,education,A,14575,,True,0.38,N,2,10.566201298475118,9.58713161949974,1,"(0, 5]"
23,30000,mortgage,3.0,education,B,4500,10.62,False,0.15,N,4,10.308985993422082,8.412054873292933,2,"(0, 5]"
23,69996,own,2.0,venture,B,10000,,False,0.14,N,3,11.156207662970246,9.210440366976515,2,"(0, 5]"
24,23000,rent,1.0,medical,C,5000,,False,0.22,N,4,10.043292972227004,8.517393171418904,3,"(0, 5]"
24,75000,mortgage,5.0,home-improvement,A,12000,5.99,False,0.16,N,4,11.225256725762891,9.39274525863144,1,"(0, 5]"
26,38400,rent,7.0,venture,C,3200,13.49,False,0.08,N,2,10.555838779903407,8.071218539969863,3,"(0, 5]"
24,72400,mortgage,4.0,education,E_or_lower,25000,17.99,False,0.35,Y,2,11.189975390433116,10.12667110305036,6,"(0, 5]"
24,74900,mortgage,8.0,home-improvement,A,3500,6.39,False,0.05,N,3,11.223922520551032,8.160803920954665,1,"(0, 5]"
23,72000,mortgage,6.0,home-improvement,C,12000,13.61,True,0.17,N,4,11.184435286790633,9.39274525863144,3,"(0, 5]"
25,60000,own,8.0,venture,B,14000,11.12,False,0.23,N,2,11.002116507732016,9.546884034617923,2,"(0, 5]"
